ListTitle,FieldTitle,FieldInternalName
Meeting Documents,ProgId,ProgId
Meeting Documents,ScopeId,ScopeId
Meeting Documents,Virus Status,VirusStatus
Meeting Documents,Checked Out To,CheckedOutTitle
Meeting Documents,Check In Comment,_CheckinComment
Meeting Documents,Checked Out To,LinkCheckedOutTitle
Meeting Documents,Edit Menu Table Start,_EditMenuTableStart
Meeting Documents,Edit Menu Table Start,_EditMenuTableStart2
Meeting Documents,Edit Menu Table End,_EditMenuTableEnd
Meeting Documents,Name,LinkFilenameNoMenu
Meeting Documents,Name,LinkFilename
Meeting Documents,Name,LinkFilename2
Meeting Documents,Type,DocIcon
Meeting Documents,Server Relative URL,ServerUrl
Meeting Documents,Encoded Absolute URL,EncodedAbsUrl
Meeting Documents,Name,BaseName
Meeting Documents,File Size,FileSizeDisplay
Meeting Documents,Property Bag,MetaInfo
Meeting Documents,Level,_Level
Meeting Documents,Is Current Version,_IsCurrentVersion
Meeting Documents,Item Child Count,ItemChildCount
Meeting Documents,Folder Child Count,FolderChildCount
Meeting Documents,Restricted,Restricted
Meeting Documents,Originator Id,OriginatorId
Meeting Documents,NoExecute,NoExecute
Meeting Documents,Content Version,ContentVersion
Meeting Documents,Label setting,_ComplianceFlags
Meeting Documents,Retention label,_ComplianceTag
Meeting Documents,Retention label Applied,_ComplianceTagWrittenTime
Meeting Documents,Label applied by,_ComplianceTagUserId
Meeting Documents,Item is a Record,_IsRecord
Meeting Documents,BLOB Sequence Number,BSN
Meeting Documents,List Schema Version,_ListSchemaVersion
Meeting Documents,Dirty,_Dirty
Meeting Documents,Parsable,_Parsable
Meeting Documents,StubFile,_StubFile
Meeting Documents,HasEncryptedContent,_HasEncryptedContent
Meeting Documents,Access Policy,AccessPolicy
Meeting Documents,VirusStatus,_VirusStatus
Meeting Documents,VirusVendorID,_VirusVendorID
Meeting Documents,VirusInfo,_VirusInfo
Meeting Documents,Comment settings,_CommentFlags
Meeting Documents,Comment count,_CommentCount
Meeting Documents,Like count,_LikeCount
Meeting Documents,Rights Management Template Id,_RmsTemplateId
Meeting Documents,Sensitivity Label Id,_IpLabelId
Meeting Documents,Sensitivity,_DisplayName
Meeting Documents,Sensitivity Label Assignment Method,_IpLabelAssignmentMethod
Meeting Documents,A2OD Mount Count,A2ODMountCount
Meeting Documents,Expiration Date,_ExpirationDate
Meeting Documents,IpLabelHash,_IpLabelHash
Meeting Documents,App Created By,AppAuthor
Meeting Documents,App Modified By,AppEditor
Meeting Documents,Total Size,SMTotalSize
Meeting Documents,Last Modified Date,SMLastModifiedDate
Meeting Documents,Total File Stream Size,SMTotalFileStreamSize
Meeting Documents,Total File Count,SMTotalFileCount
Meeting Documents,Select,SelectTitle
Meeting Documents,Select,SelectFilename
Meeting Documents,Edit,Edit
Meeting Documents,owshiddenversion,owshiddenversion
Meeting Documents,UI Version,_UIVersion
Meeting Documents,Version,_UIVersionString
Meeting Documents,Instance ID,InstanceID
Meeting Documents,Order,Order
Meeting Documents,GUID,GUID
Meeting Documents,Workflow Version,WorkflowVersion
Meeting Documents,Workflow Instance ID,WorkflowInstanceID
Meeting Documents,Source Version (Converted Document),ParentVersionString
Meeting Documents,Source Name (Converted Document),ParentLeafName
Meeting Documents,Document Concurrency Number,DocConcurrencyNumber
Meeting Documents,Document Parent Identifier,ParentUniqueId
Meeting Documents,Document Stream Hash,StreamHash
Meeting Documents,Merge,Combine
Meeting Documents,Relink,RepairDocument
MES_NTT Working Document Library,Content Type ID,ContentTypeId
MES_NTT Working Document Library,Approver Comments,_ModerationComments
MES_NTT Working Document Library,Name,FileLeafRef
MES_NTT Working Document Library,Document Modified By,Modified_x0020_By
MES_NTT Working Document Library,Document Created By,Created_x0020_By
MES_NTT Working Document Library,File Type,File_x0020_Type
MES_NTT Working Document Library,HTML File Type,HTML_x0020_File_x0020_Type
MES_NTT Working Document Library,Source URL,_SourceUrl
MES_NTT Working Document Library,Shared File Index,_SharedFileIndex
MES_NTT Working Document Library,Compliance Asset Id,ComplianceAssetId
MES_NTT Working Document Library,Document Title,Title
MES_NTT Working Document Library,Template Link,TemplateUrl
MES_NTT Working Document Library,HTML File Link,xd_ProgID
MES_NTT Working Document Library,Is Signed,xd_Signature
MES_NTT Working Document Library,Shortcut URL,_ShortcutUrl
MES_NTT Working Document Library,Shortcut Site Id,_ShortcutSiteId
MES_NTT Working Document Library,Shortcut Web Id,_ShortcutWebId
MES_NTT Working Document Library,Shortcut Unique Id,_ShortcutUniqueId
MES_NTT Working Document Library,Item Type,Item_x0020_Type
MES_NTT Working Document Library,Item Category,Item_x0020_Category
MES_NTT Working Document Library,Current Status,Current_x0020_Status
MES_NTT Working Document Library,Notes,Notes0
MES_NTT Working Document Library,MediaServiceMetadata,MediaServiceMetadata
MES_NTT Working Document Library,MediaServiceFastMetadata,MediaServiceFastMetadata
MES_NTT Working Document Library,Tags,MediaServiceAutoTags
MES_NTT Working Document Library,Extracted Text,MediaServiceOCR
MES_NTT Working Document Library,MediaServiceGenerationTime,MediaServiceGenerationTime
MES_NTT Working Document Library,MediaServiceEventHashCode,MediaServiceEventHashCode
MES_NTT Working Document Library,Shared With,SharedWithUsers
MES_NTT Working Document Library,Shared With Details,SharedWithDetails
MES_NTT Working Document Library,Enterprise Keywords,TaxKeyword
MES_NTT Working Document Library,TaxKeywordTaxHTField,TaxKeywordTaxHTField
MES_NTT Working Document Library,Taxonomy Catch All Column,TaxCatchAll
MES_NTT Working Document Library,Description,_ExtendedDescription
MES_NTT Working Document Library,Unified Compliance Policy Properties,_ip_UnifiedCompliancePolicyProperties
MES_NTT Working Document Library,Unified Compliance Policy UI Action,_ip_UnifiedCompliancePolicyUIAction
MES_NTT Working Document Library,MediaServiceDateTaken,MediaServiceDateTaken
MES_NTT Working Document Library,Trigger Flow Info,TriggerFlowInfo
MES_NTT Working Document Library,MediaLengthInSeconds,MediaLengthInSeconds
MES_NTT Working Document Library,ID,ID
MES_NTT Working Document Library,Content Type,ContentType
MES_NTT Working Document Library,Created,Created
MES_NTT Working Document Library,Created By,Author
MES_NTT Working Document Library,Modified,Modified
MES_NTT Working Document Library,Modified By,Editor
MES_NTT Working Document Library,Has Copy Destinations,_HasCopyDestinations
MES_NTT Working Document Library,Copy Source,_CopySource
MES_NTT Working Document Library,Approval Status,_ModerationStatus
MES_NTT Working Document Library,URL Path,FileRef
MES_NTT Working Document Library,Path,FileDirRef
MES_NTT Working Document Library,Modified,Last_x0020_Modified
MES_NTT Working Document Library,Created,Created_x0020_Date
MES_NTT Working Document Library,File Size,File_x0020_Size
MES_NTT Working Document Library,Item Type,FSObjType
MES_NTT Working Document Library,Sort Type,SortBehavior
MES_NTT Working Document Library,Effective Permissions Mask,PermMask
MES_NTT Working Document Library,Principal Count,PrincipalCount
MES_NTT Working Document Library,ID of the User who has the item Checked Out,CheckedOutUserId
MES_NTT Working Document Library,Is Checked out to local,IsCheckedoutToLocal
MES_NTT Working Document Library,Checked Out To,CheckoutUser
MES_NTT Working Document Library,Unique Id,UniqueId
MES_NTT Working Document Library,Client Id,SyncClientId
MES_NTT Working Document Library,ProgId,ProgId
MES_NTT Working Document Library,ScopeId,ScopeId
MES_NTT Working Document Library,Virus Status,VirusStatus
MES_NTT Working Document Library,Checked Out To,CheckedOutTitle
MES_NTT Working Document Library,Check In Comment,_CheckinComment
MES_NTT Working Document Library,Checked Out To,LinkCheckedOutTitle
MES_NTT Working Document Library,Edit Menu Table Start,_EditMenuTableStart
MES_NTT Working Document Library,Edit Menu Table Start,_EditMenuTableStart2
MES_NTT Working Document Library,Edit Menu Table End,_EditMenuTableEnd
MES_NTT Working Document Library,Name,LinkFilenameNoMenu
MES_NTT Working Document Library,Name,LinkFilename
MES_NTT Working Document Library,Name,LinkFilename2
MES_NTT Working Document Library,Type,DocIcon
MES_NTT Working Document Library,Server Relative URL,ServerUrl
MES_NTT Working Document Library,Encoded Absolute URL,EncodedAbsUrl
MES_NTT Working Document Library,Name,BaseName
MES_NTT Working Document Library,File Size,FileSizeDisplay
MES_NTT Working Document Library,Property Bag,MetaInfo
MES_NTT Working Document Library,Level,_Level
MES_NTT Working Document Library,Is Current Version,_IsCurrentVersion
MES_NTT Working Document Library,Item Child Count,ItemChildCount
MES_NTT Working Document Library,Folder Child Count,FolderChildCount
MES_NTT Working Document Library,Restricted,Restricted
MES_NTT Working Document Library,Originator Id,OriginatorId
MES_NTT Working Document Library,NoExecute,NoExecute
MES_NTT Working Document Library,Content Version,ContentVersion
MES_NTT Working Document Library,Label setting,_ComplianceFlags
MES_NTT Working Document Library,Retention label,_ComplianceTag
MES_NTT Working Document Library,Retention label Applied,_ComplianceTagWrittenTime
MES_NTT Working Document Library,Label applied by,_ComplianceTagUserId
MES_NTT Working Document Library,Item is a Record,_IsRecord
MES_NTT Working Document Library,BLOB Sequence Number,BSN
MES_NTT Working Document Library,List Schema Version,_ListSchemaVersion
MES_NTT Working Document Library,Dirty,_Dirty
MES_NTT Working Document Library,Parsable,_Parsable
MES_NTT Working Document Library,StubFile,_StubFile
MES_NTT Working Document Library,HasEncryptedContent,_HasEncryptedContent
MES_NTT Working Document Library,Access Policy,AccessPolicy
MES_NTT Working Document Library,VirusStatus,_VirusStatus
MES_NTT Working Document Library,VirusVendorID,_VirusVendorID
MES_NTT Working Document Library,VirusInfo,_VirusInfo
MES_NTT Working Document Library,Comment settings,_CommentFlags
MES_NTT Working Document Library,Comment count,_CommentCount
MES_NTT Working Document Library,Like count,_LikeCount
MES_NTT Working Document Library,Rights Management Template Id,_RmsTemplateId
MES_NTT Working Document Library,Sensitivity Label Id,_IpLabelId
MES_NTT Working Document Library,Sensitivity,_DisplayName
MES_NTT Working Document Library,Sensitivity Label Assignment Method,_IpLabelAssignmentMethod
MES_NTT Working Document Library,A2OD Mount Count,A2ODMountCount
MES_NTT Working Document Library,Expiration Date,_ExpirationDate
MES_NTT Working Document Library,IpLabelHash,_IpLabelHash
MES_NTT Working Document Library,App Created By,AppAuthor
MES_NTT Working Document Library,App Modified By,AppEditor
MES_NTT Working Document Library,Total Size,SMTotalSize
MES_NTT Working Document Library,Last Modified Date,SMLastModifiedDate
MES_NTT Working Document Library,Total File Stream Size,SMTotalFileStreamSize
MES_NTT Working Document Library,Total File Count,SMTotalFileCount
MES_NTT Working Document Library,Select,SelectTitle
MES_NTT Working Document Library,Select,SelectFilename
MES_NTT Working Document Library,Edit,Edit
MES_NTT Working Document Library,owshiddenversion,owshiddenversion
MES_NTT Working Document Library,UI Version,_UIVersion
MES_NTT Working Document Library,Version,_UIVersionString
MES_NTT Working Document Library,Instance ID,InstanceID
MES_NTT Working Document Library,Order,Order
MES_NTT Working Document Library,GUID,GUID
MES_NTT Working Document Library,Workflow Version,WorkflowVersion
MES_NTT Working Document Library,Workflow Instance ID,WorkflowInstanceID
MES_NTT Working Document Library,Source Version (Converted Document),ParentVersionString
MES_NTT Working Document Library,Source Name (Converted Document),ParentLeafName
MES_NTT Working Document Library,Document Concurrency Number,DocConcurrencyNumber
MES_NTT Working Document Library,Document Parent Identifier,ParentUniqueId
MES_NTT Working Document Library,Document Stream Hash,StreamHash
MES_NTT Working Document Library,Merge,Combine
MES_NTT Working Document Library,Relink,RepairDocument
MEVV Procurement Restricted Library,Content Type ID,ContentTypeId
MEVV Procurement Restricted Library,Approver Comments,_ModerationComments
MEVV Procurement Restricted Library,Name,FileLeafRef
MEVV Procurement Restricted Library,Document Modified By,Modified_x0020_By
MEVV Procurement Restricted Library,Document Created By,Created_x0020_By
MEVV Procurement Restricted Library,File Type,File_x0020_Type
MEVV Procurement Restricted Library,HTML File Type,HTML_x0020_File_x0020_Type
MEVV Procurement Restricted Library,Source URL,_SourceUrl
MEVV Procurement Restricted Library,Shared File Index,_SharedFileIndex
MEVV Procurement Restricted Library,Compliance Asset Id,ComplianceAssetId
MEVV Procurement Restricted Library,Title,Title
MEVV Procurement Restricted Library,Template Link,TemplateUrl
MEVV Procurement Restricted Library,HTML File Link,xd_ProgID
MEVV Procurement Restricted Library,Is Signed,xd_Signature
MEVV Procurement Restricted Library,Shortcut URL,_ShortcutUrl
MEVV Procurement Restricted Library,Shortcut Site Id,_ShortcutSiteId
MEVV Procurement Restricted Library,Shortcut Web Id,_ShortcutWebId
MEVV Procurement Restricted Library,Shortcut Unique Id,_ShortcutUniqueId
MEVV Procurement Restricted Library,Description,_ExtendedDescription
MEVV Procurement Restricted Library,Document Type,prDocumentType
MEVV Procurement Restricted Library,Project Area,eaProjectArea
MEVV Procurement Restricted Library,Pillar,eaPractice
MEVV Procurement Restricted Library,Vendor,eaVendor
MEVV Procurement Restricted Library,Document Status,Document_x0020_Status
MEVV Procurement Restricted Library,MediaServiceMetadata,MediaServiceMetadata
MEVV Procurement Restricted Library,MediaServiceFastMetadata,MediaServiceFastMetadata
MEVV Procurement Restricted Library,Trigger Flow Info,TriggerFlowInfo
MEVV Procurement Restricted Library,ID,ID
MEVV Procurement Restricted Library,Content Type,ContentType
MEVV Procurement Restricted Library,Created,Created
MEVV Procurement Restricted Library,Created By,Author
MEVV Procurement Restricted Library,Modified,Modified
MEVV Procurement Restricted Library,Modified By,Editor
MEVV Procurement Restricted Library,Has Copy Destinations,_HasCopyDestinations
MEVV Procurement Restricted Library,Copy Source,_CopySource
MEVV Procurement Restricted Library,Approval Status,_ModerationStatus
MEVV Procurement Restricted Library,URL Path,FileRef
MEVV Procurement Restricted Library,Path,FileDirRef
MEVV Procurement Restricted Library,Modified,Last_x0020_Modified
MEVV Procurement Restricted Library,Created,Created_x0020_Date
MEVV Procurement Restricted Library,File Size,File_x0020_Size
MEVV Procurement Restricted Library,Item Type,FSObjType
MEVV Procurement Restricted Library,Sort Type,SortBehavior
MEVV Procurement Restricted Library,Effective Permissions Mask,PermMask
MEVV Procurement Restricted Library,Principal Count,PrincipalCount
MEVV Procurement Restricted Library,ID of the User who has the item Checked Out,CheckedOutUserId
MEVV Procurement Restricted Library,Is Checked out to local,IsCheckedoutToLocal
MEVV Procurement Restricted Library,Checked Out To,CheckoutUser
MEVV Procurement Restricted Library,Unique Id,UniqueId
MEVV Procurement Restricted Library,Client Id,SyncClientId
MEVV Procurement Restricted Library,ProgId,ProgId
MEVV Procurement Restricted Library,ScopeId,ScopeId
MEVV Procurement Restricted Library,Virus Status,VirusStatus
MEVV Procurement Restricted Library,Checked Out To,CheckedOutTitle
MEVV Procurement Restricted Library,Check In Comment,_CheckinComment
MEVV Procurement Restricted Library,Checked Out To,LinkCheckedOutTitle
MEVV Procurement Restricted Library,Edit Menu Table Start,_EditMenuTableStart
MEVV Procurement Restricted Library,Edit Menu Table Start,_EditMenuTableStart2
MEVV Procurement Restricted Library,Edit Menu Table End,_EditMenuTableEnd
MEVV Procurement Restricted Library,Name,LinkFilenameNoMenu
MEVV Procurement Restricted Library,Name,LinkFilename
MEVV Procurement Restricted Library,Name,LinkFilename2
MEVV Procurement Restricted Library,Type,DocIcon
MEVV Procurement Restricted Library,Server Relative URL,ServerUrl
MEVV Procurement Restricted Library,Encoded Absolute URL,EncodedAbsUrl
MEVV Procurement Restricted Library,Name,BaseName
MEVV Procurement Restricted Library,File Size,FileSizeDisplay
MEVV Procurement Restricted Library,Property Bag,MetaInfo
MEVV Procurement Restricted Library,Level,_Level
MEVV Procurement Restricted Library,Is Current Version,_IsCurrentVersion
MEVV Procurement Restricted Library,Item Child Count,ItemChildCount
MEVV Procurement Restricted Library,Folder Child Count,FolderChildCount
MEVV Procurement Restricted Library,Restricted,Restricted
MEVV Procurement Restricted Library,Originator Id,OriginatorId
MEVV Procurement Restricted Library,NoExecute,NoExecute
MEVV Procurement Restricted Library,Content Version,ContentVersion
MEVV Procurement Restricted Library,Label setting,_ComplianceFlags
MEVV Procurement Restricted Library,Retention label,_ComplianceTag
MEVV Procurement Restricted Library,Retention label Applied,_ComplianceTagWrittenTime
MEVV Procurement Restricted Library,Label applied by,_ComplianceTagUserId
MEVV Procurement Restricted Library,Item is a Record,_IsRecord
MEVV Procurement Restricted Library,BLOB Sequence Number,BSN
MEVV Procurement Restricted Library,List Schema Version,_ListSchemaVersion
MEVV Procurement Restricted Library,Dirty,_Dirty
MEVV Procurement Restricted Library,Parsable,_Parsable
MEVV Procurement Restricted Library,StubFile,_StubFile
MEVV Procurement Restricted Library,HasEncryptedContent,_HasEncryptedContent
MEVV Procurement Restricted Library,Access Policy,AccessPolicy
MEVV Procurement Restricted Library,VirusStatus,_VirusStatus
MEVV Procurement Restricted Library,VirusVendorID,_VirusVendorID
MEVV Procurement Restricted Library,VirusInfo,_VirusInfo
MEVV Procurement Restricted Library,Comment settings,_CommentFlags
MEVV Procurement Restricted Library,Comment count,_CommentCount
MEVV Procurement Restricted Library,Like count,_LikeCount
MEVV Procurement Restricted Library,Rights Management Template Id,_RmsTemplateId
MEVV Procurement Restricted Library,Sensitivity Label Id,_IpLabelId
MEVV Procurement Restricted Library,Sensitivity,_DisplayName
MEVV Procurement Restricted Library,Sensitivity Label Assignment Method,_IpLabelAssignmentMethod
MEVV Procurement Restricted Library,A2OD Mount Count,A2ODMountCount
MEVV Procurement Restricted Library,Expiration Date,_ExpirationDate
MEVV Procurement Restricted Library,IpLabelHash,_IpLabelHash
MEVV Procurement Restricted Library,App Created By,AppAuthor
MEVV Procurement Restricted Library,App Modified By,AppEditor
MEVV Procurement Restricted Library,Total Size,SMTotalSize
MEVV Procurement Restricted Library,Last Modified Date,SMLastModifiedDate
MEVV Procurement Restricted Library,Total File Stream Size,SMTotalFileStreamSize
MEVV Procurement Restricted Library,Total File Count,SMTotalFileCount
MEVV Procurement Restricted Library,Select,SelectTitle
MEVV Procurement Restricted Library,Select,SelectFilename
MEVV Procurement Restricted Library,Edit,Edit
MEVV Procurement Restricted Library,owshiddenversion,owshiddenversion
MEVV Procurement Restricted Library,UI Version,_UIVersion
MEVV Procurement Restricted Library,Version,_UIVersionString
MEVV Procurement Restricted Library,Instance ID,InstanceID
MEVV Procurement Restricted Library,Order,Order
MEVV Procurement Restricted Library,GUID,GUID
MEVV Procurement Restricted Library,Workflow Version,WorkflowVersion
MEVV Procurement Restricted Library,Workflow Instance ID,WorkflowInstanceID
MEVV Procurement Restricted Library,Source Version (Converted Document),ParentVersionString
MEVV Procurement Restricted Library,Source Name (Converted Document),ParentLeafName
MEVV Procurement Restricted Library,Document Concurrency Number,DocConcurrencyNumber
MEVV Procurement Restricted Library,Document Parent Identifier,ParentUniqueId
MEVV Procurement Restricted Library,Document Stream Hash,StreamHash
MEVV Procurement Restricted Library,Merge,Combine
MEVV Procurement Restricted Library,Relink,RepairDocument
MicroFeed,Content Type ID,ContentTypeId
MicroFeed,Title,Title
MicroFeed,Approver Comments,_ModerationComments
MicroFeed,File Type,File_x0020_Type
MicroFeed,Compliance Asset Id,ComplianceAssetId
MicroFeed,MicroBlogType,MicroBlogType
MicroFeed,Post Author,PostAuthor
MicroFeed,DefinitionId,DefinitionId
MicroFeed,RootPostID,RootPostID
MicroFeed,Root Post Owner ID,RootPostOwnerID
MicroFeed,Root Post Unique ID,RootPostUniqueID
MicroFeed,ReplyCount,ReplyCount
MicroFeed,Reference ID,ReferenceID
MicroFeed,Attributes,Attributes
MicroFeed,Content,Content
MicroFeed,ContentData,ContentData
MicroFeed,SearchContent,SearchContent
MicroFeed,RefRoot,RefRoot
MicroFeed,RefReply,RefReply
MicroFeed,Post Source,PostSource
MicroFeed,PeopleCount,PeopleCount
MicroFeed,PeopleList,PeopleList
MicroFeed,MediaLinkType,MediaLinkType
MicroFeed,Media Link Description,MediaLinkDescription
MicroFeed,PostSourceUri,PostSourceUri
MicroFeed,MediaLinkURI,MediaLinkURI
MicroFeed,MediaLinkUISnippet,MediaLinkUISnippet
MicroFeed,MediaLinkContentURI,MediaLinkContentURI
MicroFeed,MediaLength,MediaLength
MicroFeed,MediaWidth,MediaWidth
MicroFeed,MediaHeight,MediaHeight
MicroFeed,MediaPreviewWidth,MediaPreviewWidth
MicroFeed,MediaPreviewHeight,MediaPreviewHeight
MicroFeed,MediaActionWidth,MediaActionWidth
MicroFeed,MediaActionHeight,MediaActionHeight
MicroFeed,MediaActionClickUrl,MediaActionClickUrl
MicroFeed,MediaActionClickKind,MediaActionClickKind
MicroFeed,eMailSubscribers,eMailSubscribers
MicroFeed,eMailUnsubscribed,eMailUnsubscribed
MicroFeed,RemoteLocation,RemoteLocation
MicroFeed,Number of Likes,LikesCount
MicroFeed,Liked By,LikedBy
MicroFeed,HashTags,HashTags
MicroFeed,HashTags_0,j33b1bc20532487296f1bbbdead35a56
MicroFeed,Taxonomy Catch All Column,TaxCatchAll
MicroFeed,Taxonomy Catch All Column1,TaxCatchAllLabel
MicroFeed,ID,ID
MicroFeed,Content Type,ContentType
MicroFeed,Modified,Modified
MicroFeed,Created,Created
MicroFeed,Created By,Author
MicroFeed,Modified By,Editor
MicroFeed,Has Copy Destinations,_HasCopyDestinations
MicroFeed,Copy Source,_CopySource
MicroFeed,owshiddenversion,owshiddenversion
MicroFeed,Workflow Version,WorkflowVersion
MicroFeed,UI Version,_UIVersion
MicroFeed,Version,_UIVersionString
MicroFeed,Attachments,Attachments
MicroFeed,Approval Status,_ModerationStatus
MicroFeed,Edit,Edit
MicroFeed,Title,LinkTitleNoMenu
MicroFeed,Title,LinkTitle
MicroFeed,Title,LinkTitle2
MicroFeed,Select,SelectTitle
MicroFeed,Instance ID,InstanceID
MicroFeed,Order,Order
MicroFeed,GUID,GUID
MicroFeed,Workflow Instance ID,WorkflowInstanceID
MicroFeed,URL Path,FileRef
MicroFeed,Path,FileDirRef
MicroFeed,Modified,Last_x0020_Modified
MicroFeed,Created,Created_x0020_Date
MicroFeed,Item Type,FSObjType
MicroFeed,Sort Type,SortBehavior
MicroFeed,Effective Permissions Mask,PermMask
MicroFeed,Principal Count,PrincipalCount
MicroFeed,Name,FileLeafRef
MicroFeed,Unique Id,UniqueId
MicroFeed,Client Id,SyncClientId
MicroFeed,ProgId,ProgId
MicroFeed,ScopeId,ScopeId
MicroFeed,HTML File Type,HTML_x0020_File_x0020_Type
MicroFeed,Edit Menu Table Start,_EditMenuTableStart
MicroFeed,Edit Menu Table Start,_EditMenuTableStart2
MicroFeed,Edit Menu Table End,_EditMenuTableEnd
MicroFeed,Name,LinkFilenameNoMenu
MicroFeed,Name,LinkFilename
MicroFeed,Name,LinkFilename2
MicroFeed,Type,DocIcon
MicroFeed,Server Relative URL,ServerUrl
MicroFeed,Encoded Absolute URL,EncodedAbsUrl
MicroFeed,File Name,BaseName
MicroFeed,Property Bag,MetaInfo
MicroFeed,Level,_Level
MicroFeed,Is Current Version,_IsCurrentVersion
MicroFeed,Item Child Count,ItemChildCount
MicroFeed,Folder Child Count,FolderChildCount
MicroFeed,Restricted,Restricted
MicroFeed,Originator Id,OriginatorId
MicroFeed,NoExecute,NoExecute
MicroFeed,Content Version,ContentVersion
MicroFeed,Label setting,_ComplianceFlags
MicroFeed,Retention label,_ComplianceTag
MicroFeed,Retention label Applied,_ComplianceTagWrittenTime
MicroFeed,Label applied by,_ComplianceTagUserId
MicroFeed,Item is a Record,_IsRecord
MicroFeed,Access Policy,AccessPolicy
MicroFeed,VirusStatus,_VirusStatus
MicroFeed,VirusVendorID,_VirusVendorID
MicroFeed,VirusInfo,_VirusInfo
MicroFeed,App Created By,AppAuthor
MicroFeed,App Modified By,AppEditor
MicroFeed,Total Size,SMTotalSize
MicroFeed,Last Modified Date,SMLastModifiedDate
MicroFeed,Total File Stream Size,SMTotalFileStreamSize
MicroFeed,Total File Count,SMTotalFileCount
MITA 3.0,Content Type ID,ContentTypeId
MITA 3.0,Approver Comments,_ModerationComments
MITA 3.0,Name,FileLeafRef
MITA 3.0,Document Modified By,Modified_x0020_By
MITA 3.0,Document Created By,Created_x0020_By
MITA 3.0,File Type,File_x0020_Type
MITA 3.0,HTML File Type,HTML_x0020_File_x0020_Type
MITA 3.0,Source URL,_SourceUrl
MITA 3.0,Shared File Index,_SharedFileIndex
MITA 3.0,Compliance Asset Id,ComplianceAssetId
MITA 3.0,Title,Title
MITA 3.0,Template Link,TemplateUrl
MITA 3.0,HTML File Link,xd_ProgID
MITA 3.0,Is Signed,xd_Signature
MITA 3.0,Shortcut URL,_ShortcutUrl
MITA 3.0,Shortcut Site Id,_ShortcutSiteId
MITA 3.0,Shortcut Web Id,_ShortcutWebId
MITA 3.0,Shortcut Unique Id,_ShortcutUniqueId
MITA 3.0,Description,_ExtendedDescription
MITA 3.0,MediaServiceMetadata,MediaServiceMetadata
MITA 3.0,MediaServiceFastMetadata,MediaServiceFastMetadata
MITA 3.0,Shared With,SharedWithUsers
MITA 3.0,Shared With Details,SharedWithDetails
MITA 3.0,Tags,MediaServiceAutoTags
MITA 3.0,Extracted Text,MediaServiceOCR
MITA 3.0,MediaServiceGenerationTime,MediaServiceGenerationTime
MITA 3.0,MediaServiceEventHashCode,MediaServiceEventHashCode
MITA 3.0,Trigger Flow Info,TriggerFlowInfo
MITA 3.0,ID,ID
MITA 3.0,Content Type,ContentType
MITA 3.0,Created,Created
MITA 3.0,Created By,Author
MITA 3.0,Modified,Modified
MITA 3.0,Modified By,Editor
MITA 3.0,Has Copy Destinations,_HasCopyDestinations
MITA 3.0,Copy Source,_CopySource
MITA 3.0,Approval Status,_ModerationStatus
MITA 3.0,URL Path,FileRef
MITA 3.0,Path,FileDirRef
MITA 3.0,Modified,Last_x0020_Modified
MITA 3.0,Created,Created_x0020_Date
MITA 3.0,File Size,File_x0020_Size
MITA 3.0,Item Type,FSObjType
MITA 3.0,Sort Type,SortBehavior
MITA 3.0,Effective Permissions Mask,PermMask
MITA 3.0,Principal Count,PrincipalCount
MITA 3.0,ID of the User who has the item Checked Out,CheckedOutUserId
MITA 3.0,Is Checked out to local,IsCheckedoutToLocal
MITA 3.0,Checked Out To,CheckoutUser
MITA 3.0,Unique Id,UniqueId
MITA 3.0,Client Id,SyncClientId
MITA 3.0,ProgId,ProgId
MITA 3.0,ScopeId,ScopeId
MITA 3.0,Virus Status,VirusStatus
MITA 3.0,Checked Out To,CheckedOutTitle
MITA 3.0,Check In Comment,_CheckinComment
MITA 3.0,Checked Out To,LinkCheckedOutTitle
MITA 3.0,Edit Menu Table Start,_EditMenuTableStart
MITA 3.0,Edit Menu Table Start,_EditMenuTableStart2
MITA 3.0,Edit Menu Table End,_EditMenuTableEnd
MITA 3.0,Name,LinkFilenameNoMenu
MITA 3.0,Name,LinkFilename
MITA 3.0,Name,LinkFilename2
MITA 3.0,Type,DocIcon
MITA 3.0,Server Relative URL,ServerUrl
MITA 3.0,Encoded Absolute URL,EncodedAbsUrl
MITA 3.0,Name,BaseName
MITA 3.0,File Size,FileSizeDisplay
MITA 3.0,Property Bag,MetaInfo
MITA 3.0,Level,_Level
MITA 3.0,Is Current Version,_IsCurrentVersion
MITA 3.0,Item Child Count,ItemChildCount
MITA 3.0,Folder Child Count,FolderChildCount
MITA 3.0,Restricted,Restricted
MITA 3.0,Originator Id,OriginatorId
MITA 3.0,NoExecute,NoExecute
MITA 3.0,Content Version,ContentVersion
MITA 3.0,Label setting,_ComplianceFlags
MITA 3.0,Retention label,_ComplianceTag
MITA 3.0,Retention label Applied,_ComplianceTagWrittenTime
MITA 3.0,Label applied by,_ComplianceTagUserId
MITA 3.0,Item is a Record,_IsRecord
MITA 3.0,BLOB Sequence Number,BSN
MITA 3.0,List Schema Version,_ListSchemaVersion
MITA 3.0,Dirty,_Dirty
MITA 3.0,Parsable,_Parsable
MITA 3.0,StubFile,_StubFile
MITA 3.0,HasEncryptedContent,_HasEncryptedContent
MITA 3.0,Access Policy,AccessPolicy
MITA 3.0,VirusStatus,_VirusStatus
MITA 3.0,VirusVendorID,_VirusVendorID
